,direccion_x,barrio,metraje,$_m2,latitude,longitude
23767,Zapiola 1000,Colegiales,61.0,3196.72131148,-34.5743439,-58.4518929
23769,Montevideo 100,San Nicolás,46.0,1841.30434783,-34.6079419,-58.3893099
23771,Jean Jaures 100,Balvanera,83.0,1144.57831325,-34.6092268,-58.4104888
23772,Blanco Encalada 2000,Belgrano,47.0,2085.10638298,-34.5570905,-58.4552462
23773,Avda San Juan 3000,San Cristobal,58.0,1379.31034483,-34.6244919,-58.4068699
23774,Charcas 4000,Palermo Soho - Palermo,45.0,3200.0,-34.5863319,-58.4197929
23775,Guemes 3200,Recoleta,138.0,2246.37681159,-34.5910183,-58.4104464
23776,Estomba 400,Villa Ortuzar,86.0,1453.48837209,-34.5869556,-58.467429
23777,Boulogne Sur Mer 600,Once,102.0,1862.74509804,-34.6032758,-58.4064159
23778,Elpidio Gonzalez 4900,Monte Castro,89.0,1955.05617978,-34.6233129,-58.5042289
23780,Avenida Francisco Beiro 5000,Villa Devoto,47.0,1638.29787234,-34.6111708,-58.5201708
23781,Av Francisco Beiro 5000,Villa Devoto,53.0,2150.94339623,-34.6111708,-58.5201708
23782,Alcaraz 5000,Monte Castro,52.0,1769.23076923,-34.6220739,-58.5072549
23783,Alcaraz 5000,Monte Castro,30.0,2500.0,-34.6220739,-58.5072549
23784,Alcaraz 5000,Monte Castro,30.0,2400.0,-34.6220739,-58.5072549
23785,Calderon De La Barca 900,Monte Castro,69.0,1869.56521739,-34.6255787,-58.506962
23786,Remedios De Escalada Al 4500,Abasto,71.0,1619.71830986,-24.23833,-64.87298
23787,Paez 2700,Flores,92.0,1000.0,-34.6213969,-58.4704849
23788,Coronel Ramon Falcon 3600,Floresta,37.0,1972.97297297,-34.6341899,-58.47708
23789,Chile 1800,Balvanera,34.0,1735.29411765,-34.6171973,-58.3960359
23791,Av. Independencia 3400,Boedo,25.0,1840.0,-34.6208947,-58.4136309
23792,Av Las Heras 2600,Barrio Norte,87.0,2586.20689655,-33.74068,-61.94641
23793,General Jose Gervasio Artigas 3800,Villa Pueyrredón,38.0,2052.63157895,-34.5900331,-58.4917441
23794,Gutierrez Juan Maria 2700,Recoleta,60.0,2883.33333333,-34.58662,-58.40017
23795,Necochea 300,Boca,43.0,1744.18604651,-34.6279006,-58.3646366
23796,Riobamba 400,Balvanera,44.0,2954.54545455,-34.6046209,-58.3939649
23797,Av.libertador 7000,Nuñez,230.0,5434.7826087,-34.54822,-58.45571
23798,Av.libertador 7000,Nuñez,145.0,2896.55172414,-34.54822,-58.45571
23799,Pena 2500 Y Pueyrredon,Recoleta,43.0,4767.44186047,-34.5893299,-58.39958
23800,Obispo San Alberto 2400,Villa Pueyrredón,45.0,1822.22222222,-34.5787229,-58.4999849
23801,Aizpurua 3100,Villa Urquiza,45.0,1442.22222222,-34.5733799,-58.4992539
23804,Mariano Acha 2800,Villa Urquiza,65.0,1523.07692308,-34.5673729,-58.4815959
23805,Cirilo Correa 3700,Saavedra,54.0,1277.77777778,-34.5493833,-58.4853139
23807,Av. Del Libertador 400,Recoleta,330.0,2212.12121212,-34.5869709,-58.3851449
23808,Av. Belgrano 1600,Congreso,74.0,1418.91891892,-34.5511934,-58.454104
23809,Avenida Monroe 5300,Villa Urquiza,47.0,2510.63829787,-34.5699271,-58.4788292
23810,Avenida Estado De Israel 4400,Villa Crespo,36.0,1750.0,-34.59863,-58.42843
23811,Av. Del Libertador 4900,Belgrano,136.0,3088.23529412,-34.5617775,-58.4432442
23812,Av. Del Libertador 4900,Belgrano,330.0,2787.87878788,-34.5617775,-58.4432442
23813,Medeyros 3400,Villa Urquiza,124.0,1250.0,-34.5699778,-58.5063377
23815,Medeyros 3400,Villa Urquiza,87.0,1494.25287356,-34.5699778,-58.5063377
23817,Medeyros 3400,Villa Urquiza,50.0,1740.0,-34.5699778,-58.5063377
23819,Medeyros 3400,Villa Urquiza,45.0,2666.66666667,-34.5699778,-58.5063377
23821,Segurola 1700,Floresta,69.0,1913.04347826,-34.6268599,-58.490901
23822,"Triunvirato, Av. 3000",Villa Urquiza,34.0,2117.64705882,-34.57583,-58.484
23823,"Triunvirato, Av. 3000",Villa Urquiza,40.0,2112.5,-34.57583,-58.484
23824,"Triunvirato, Av. 3000",Villa Urquiza,34.0,2082.35294118,-34.57583,-58.484
23825,"Triunvirato, Av. 3000",Villa Urquiza,40.0,2040.0,-34.57583,-58.484
23826,"Triunvirato, Av. 3000",Villa Urquiza,34.0,2185.29411765,-34.57583,-58.484
23827,"Triunvirato, Av. 3000",Villa Urquiza,40.0,1995.0,-34.57583,-58.484
23828,"Triunvirato, Av. 3000",Villa Urquiza,40.0,1970.0,-34.57583,-58.484
23829,"Triunvirato, Av. 3000",Villa Urquiza,31.0,2203.22580645,-34.57583,-58.484
23830,"Triunvirato, Av. 3000",Villa Urquiza,40.0,1922.5,-34.57583,-58.484
23832,Fragata Pte. Sarmiento Correa 1600,Caballito,75.0,1800.0,-34.6067934,-58.4585835
23834,Pi Y Margall 400,Boca,42.0,1738.0952381,-34.6269094,-58.3652449
23835,Pi Y Margall 400,Boca,34.0,1676.47058824,-34.6269094,-58.3652449
23836,Pi Y Margall 400,Boca,32.0,1718.75,-34.6269094,-58.3652449
23837,Combate De Los Pozos 500,Balvanera,33.0,1757.57575758,-34.6149079,-58.3930659
23843,Sarmiento 2800,Once,32.0,2093.75,-34.6066266,-58.4057545
23844,Sarmiento 2800,Once,50.0,1240.0,-34.6066266,-58.4057545
23845,Sarmiento 2800,Once,55.0,1452.72727273,-34.6066266,-58.4057545
23846,"Calvo, Carlos 1900",San Cristobal,32.0,2125.0,-34.6204647,-58.3930017
23847,Rivadavia 4700,Caballito,76.0,2263.15789474,-34.6162899,-58.4315746
23848,Tucuman 1600,Centro / Microcentro,80.0,1812.5,-31.41098,-64.18653
23849,"Alberdi, Juan B., Av. 2700",Flores,80.0,1375.0,-34.6325921,-58.4656068
23850,"Alberdi, Juan B., Av. 2700",Flores,96.0,2187.5,-34.6325921,-58.4656068
23851,"Alberdi, Juan B., Av. 2700",Flores,68.0,2057.35294118,-34.6325921,-58.4656068
23852,Demaria Y Sinclair,Palermo,78.0,2756.41025641,-34.57412,-58.42301
23853,Remedios Escalada De San Martin 1000,Villa Crespo,59.0,2203.38983051,-34.6042598,-58.4559148
23854,Terrero 1700,Paternal,90.0,1444.44444444,-34.6023426,-58.4733852
23855,Reconquista 500,Retiro,58.0,2241.37931034,-34.5946227,-58.3733209
23856,Avenida Segurola 1000,Floresta,47.0,1382.9787234,-34.62766,-58.49028
23858,Pedro Ignacio Rivera 4800,Villa Urquiza,42.0,2380.95238095,-34.56735,-58.47942
23859,Lavalle 3100,Abasto,60.0,2650.0,-34.6027089,-58.4096889
23860,Carbajal 4100,Belgrano,41.0,2097.56097561,-34.5711955,-58.4600609
23861,Carbajal 4100,Belgrano,41.0,29268.2926829,-34.5711955,-58.4600609
23862,Avenida Juan Bautista Alberdi 2900,Flores,42.0,1619.04761905,-34.6333536,-58.468278
23863,Avenida Juan Bautista Alberdi 2900,Flores,41.0,1634.14634146,-34.6333536,-58.468278
23864,Avenida Juan Bautista Alberdi 2900,Flores,39.0,1641.02564103,-34.6333536,-58.468278
23866,Avenida Donato Alvarez 500,Flores,77.0,1818.18181818,-34.6201937,-58.4567154
23867,Av. Alberdi 2700,Flores,101.0,1386.13861386,-34.6325921,-58.4656068
23868,Avenida Alvarez Thomas 2900,Villa Urquiza,65.0,1846.15384615,-34.5735385,-58.4806813
23869,Avenida Alvarez Thomas 2900,Villa Urquiza,38.0,1973.68421053,-34.5735385,-58.4806813
23870,Avenida Cabildo 1200,Belgrano,135.0,1629.62962963,-34.5685729,-58.4481536
23871,Avenida Cabildo 1200,Belgrano,120.0,1625.0,-34.5685729,-58.4481536
23872,Avenida Presidente Figueroa Alcorta 3000,Palermo Chico - Palermo,230.0,4043.47826087,-34.580407,-58.399048
23874,Avenida Presidente Figueroa Alcorta 3000,Palermo Chico - Palermo,327.0,3975.5351682,-34.580407,-58.399048
23876,Avenida Presidente Figueroa Alcorta 3000,Palermo Chico - Palermo,168.0,3035.71428571,-34.580407,-58.399048
23878,Petrona Eyle 500,Puerto Madero,312.0,4006.41025641,-34.6147116,-58.3613774
23879,Avenida Gaona 2900,Caballito,72.0,1361.11111111,-34.6077355,-58.4456876
23880,Yerbal 2300,Flores,53.0,1698.11320755,-34.6272723,-58.4615792
23881,Yerbal 2300,Flores,65.0,1800.0,-34.6272723,-58.4615792
23882,Sarmiento 1600,Centro / Microcentro,45.0,1622.22222222,-31.41203,-64.17514
23883,Av. Libertador 5600,Belgrano,160.0,3062.5,-24.1999503,-65.2817933
23884,Av. Libertador 5600,Belgrano,160.0,3312.5,-24.1999503,-65.2817933
23885,Av. Libertador 5600,Belgrano,144.0,3750.0,-24.1999503,-65.2817933
23887,Avenida Nazca 2400,Villa del Parque,163.0,1779.14110429,-34.5991072,-58.491521
23888,Avenida Corrientes 4200,Almagro,105.0,1809.52380952,-34.6030064,-58.4240515
23889,Catamarca 500,Almagro,50.0,2580.0,-28.4629254,-65.7795204
23890,Marechal Leopoldo 1300,Villa Crespo,42.0,2023.80952381,-34.6037329,-58.4407249
23891,Marechal Leopoldo 1300,Villa Crespo,70.0,1785.71428571,-34.6037329,-58.4407249
23892,Billinghurst 500,Almagro,72.0,2013.88888889,-34.6039579,-58.4158149
23893,Billinghurst 500,Almagro,60.0,2083.33333333,-34.6039579,-58.4158149
23896,Av. Corrientes 6100 6,Villa Crespo,85.0,2341.17647059,-34.5928922,-58.446544
23897,Echeverria 2100,Belgrano,77.0,2233.76623377,-34.5613704,-58.4528039
23898,Gaspar De Jovellanos 1400,Barracas,49.0,1938.7755102,-34.6450663,-58.3708811
23899,Dorrego Avenida 1600,Palermo,100.0,1790.0,-34.58029,-58.4418
23900,Medrano 1400,Palermo,127.0,2047.24409449,-34.592887,-58.4195286
23901,Brasil 700,San Telmo,45.0,1777.77777778,-34.625733,-58.3749191
23902,Brasil 700,San Telmo,41.0,2150.0,-34.625733,-58.3749191
23903,Brasil 700,San Telmo,38.0,2039.47368421,-34.625733,-58.3749191
23904,Brasil 700,San Telmo,52.0,1900.0,-34.625733,-58.3749191
23905,Av. Santa Fe 2000,Barrio Norte,156.0,1987.17948718,-34.5959055,-58.3959648
23906,R. Pena Posadas,Barrio Norte,160.0,2687.5,-27.42181,-55.93382
23907,Roseti 800,Chacarita,93.0,1021.50537634,-34.5831129,-58.4539259
23908,Av Luis Maria Campos 400,Las Cañitas,58.0,2724.13793103,-34.5728210983272,-58.4334645713166
23909,Cabezon 3600,Villa Devoto,61.0,1803.27868852,-34.5886444,-58.5145349
23910,Cabildo 3800,Nuñez,99.0,1787.87878788,-34.5553607,-58.4625247
23913,Larraya 1700,Mataderos,85.0,1164.70588235,-34.6626594,-58.4873025
23914,M. T. De Alvear 700,Retiro,31.0,2419.35483871,-34.5964147,-58.3767813
23917,Andres Lamas 2200,Paternal,61.0,1803.27868852,-34.6033617,-58.4746746
23918,Mitre Bartolome 2200,Once,40.0,2150.0,-34.6084455,-58.3976013
23919,Mitre Bartolome 2200,Once,40.0,1950.0,-34.6084455,-58.3976013
23920,Mitre Bartolome 2200,Once,37.0,2135.13513514,-34.6084455,-58.3976013
23921,Guardia Vieja 4400,Almagro,106.0,2405.66037736,-34.6002409,-58.4266049
23922,Guardia Vieja 4400,Almagro,100.0,2300.0,-34.6002409,-58.4266049
23924,San Jose De Calasanz 200,Caballito,61.0,2524.59016393,-34.6214219,-58.4381709
23925,San Jose De Calasanz 200,Caballito,61.0,2524.59016393,-34.6214219,-58.4381709
23927,San Jose De Calasanz 200,Caballito,72.0,1944.44444444,-34.6214219,-58.4381709
23928,San Jose De Calasanz 200,Caballito,72.0,1944.44444444,-34.6214219,-58.4381709
23930,San Jose De Calasanz 200,Caballito,47.0,2468.08510638,-34.6214219,-58.4381709
23931,San Jose De Calasanz 200,Caballito,47.0,2468.08510638,-34.6214219,-58.4381709
23933,Camargo 1200,Villa Crespo,78.0,1692.30769231,-34.5951139,-58.4462259
23934,Avenida Alberdi 1500,Caballito,35.0,2200.0,-34.62601,-58.44898
23936,Av. Corrientes 4800,Villa Crespo,100.0,1580.0,-34.6017928,-58.4335056
23937,Av. Corrientes 4800,Villa Crespo,72.0,1597.22222222,-34.6017928,-58.4335056
23938,Franklin 600,Caballito,84.0,2104.76190476,-34.6078789,-58.4399309
23939,Franklin 600,Caballito,40.0,1995.0,-34.6078789,-58.4399309
23940,Franklin 600,Caballito,50.0,1759.16,-34.6078789,-58.4399309
23941,Franklin 600,Caballito,48.0,1822.91666667,-34.6078789,-58.4399309
23943,Av.segurola 1700,Floresta,91.0,1758.24175824,-34.62766,-58.49028
23945,Av. Saenz 0,Pompeya,59.0,1271.18644068,-34.6541822,-58.4162542
23946,Liniers Virrey 500,Almagro,70.0,1185.71428571,-34.6165179,-58.4141359
23949,Marcelo T De Alvear 400,San Nicolás,25.0,2200.0,-33.3445345,-60.2150364
23951,Arevalo 1300,Palermo,86.0,1883.72093023,-34.5711997,-58.4304188
23952,Arevalo 1300,Palermo,63.0,1849.20634921,-34.5711997,-58.4304188
23953,Misiones 0,Once,38.0,1447.36842105,-34.6134145,-58.404223
23954,Misiones 0,Once,86.0,1279.06976744,-34.6134145,-58.404223
23955,Llavallol 2000,Villa del Parque,33.0,1969.6969697,-34.6001681,-58.5000875
23956,Campana 3400,Villa del Parque,126.0,2261.9047619,-34.5995289,-58.4987289
23957,Tronador 1100,Villa Ortuzar,40.0,2425.0,-34.5807085,-58.4662611
23958,Av. Forest 400,Colegiales,40.0,1875.0,-34.5757,-58.46265
23959,Larrea 1200,Recoleta,86.0,1744.18604651,-34.5938919,-58.4008472
23961,Larrea 1200,Recoleta,165.0,1666.66666667,-34.5938919,-58.4008472
23963,Av. Ruiz Huidobro 3700,Saavedra,86.0,1895.34883721,-34.5501001,-58.4847541
23964,Gallo 1600,Recoleta,102.0,2107.84313725,-34.5918709,-58.4092409
23965,General Hornos 1500,Barracas,53.0,1886.79245283,-34.6436970954545,-58.3752152878788
23966,Moreno 1100,Monserrat,200.0,1850.0,-34.6118597,-58.3810753
23967,Moreno 1100,Monserrat,128.0,1679.6875,-34.6118597,-58.3810753
23968,Moreno 1100,Monserrat,115.0,1730.43478261,-34.6118597,-58.3810753
23969,Moreno 1100,Monserrat,30.0,1566.66666667,-34.6118597,-58.3810753
23970,Migueletes 700,Palermo Chico - Palermo,36.0,4027.77777778,-34.5672851,-58.4329356
23971,Sucre 4200,Villa Urquiza,134.0,2462.68656716,-34.5741466,-58.4723657
23972,Combatientes De Malvinas 3500,Villa Urquiza,110.0,2181.81818182,-34.57587,-58.47901
23973,Aguero 1600,Recoleta,34.0,3000.0,-34.5917172,-58.4073055
23976,Avenida Cabildo 3000,Belgrano,33.0,2500.0,-34.554698,-58.463662
23978,Guatemala 4200,Palermo Soho - Palermo,37.0,2297.2972973,-34.5895027,-58.41895
23981,San Luis 2400,Balvanera,88.0,1931.81818182,-34.5995132,-58.408707
23983,Avenida Del Libertador 300,Recoleta,290.0,3793.10344828,-34.5869709,-58.3851449
23984,Jorge Newbery 3000,Belgrano,44.0,2250.0,-40.8012014,-63.0002414
23985,Jorge Newbery 3000,Belgrano,44.0,2590.90909091,-40.8012014,-63.0002414
23986,Pueyrredon 800,Balvanera,52.0,1807.69230769,-34.6009789,-58.4046649
23988,Charcas 3300,Palermo Viejo - Palermo,135.0,2851.85185185,-27.46822,-55.86089
23989,Iriarte 1700,Barracas,130.0,1153.84615385,-34.6482449,-58.3725599
23990,Av Patricios 200,Barracas,48.0,25522.9166667,-34.63178,-58.37043
23991,Av Patricios 200,Barracas,70.0,2000.0,-34.63178,-58.37043
23992,Juramento 2900,Belgrano,120.0,3166.66666667,-34.5648088,-58.4611029
23993,Galvan 3500,Saavedra,51.0,1931.37254902,-34.562835,-58.4910005
23994,Jaramillo 3700,Saavedra,150.0,1266.66666667,-34.5542539,-58.4803039
23995,Guemes 4100,Palermo Viejo - Palermo,42.0,2142.85714286,-34.58541,-58.41843
23996,Avenida Alvarez Jonte 1900,Paternal,54.0,1851.85185185,-34.60272,-58.47009
23998,Avenida Corrientes 1600,San Nicolás,24.0,2208.33333333,-34.6043227,-58.3892065
24000,Avenida Boedo 400,Boedo,47.0,2000.0,-34.6269699,-58.4159705
24001,11 De Septiembre De 1888 4600,Nuñez,40.0,2125.0,-34.5382535,-58.466974
24002,Centenera 1400,Parque Chacabuco,97.0,1958.7628866,-34.6350779,-58.4346259
24003,Mariano Acosta 3400,Villa Soldati,65.0,8461.53846154,-34.6628044,-58.4459275
24004,Lope De Vega 800,Villa Luro,70.0,1285.71428571,-34.6339397,-58.5001913
24005,Garay 200,San Telmo,80.0,1162.5,-34.6241551,-58.367864
24006,Garay 200,San Telmo,50.0,1860.0,-34.6241551,-58.367864
24007,Garay 200,San Telmo,51.0,1823.52941176,-34.6241551,-58.367864
24009,Juncal 1700,Recoleta,230.0,2108.69565217,-34.5941483608696,-58.3914735043478
24010,Pinto 3200,Saavedra,59.0,2118.6440678,-34.5433529,-58.4822821
24012,Cramer 1600,Colegiales,133.0,1578.94736842,-34.5704,-58.4561677
24013,Cramer 1600,Colegiales,81.0,2777.77777778,-34.5704,-58.4561677
24014,Triunvirato 3900,Villa Ortuzar,67.0,2783.58208955,-34.5828485,-58.4702659
24015,Corrientes 4700,Villa Crespo,108.0,1759.25925926,-34.5950982,-58.4446995
24016,Corrientes 4700,Villa Crespo,100.0,1800.0,-34.5950982,-58.4446995
24017,Av Libertador 800,Recoleta,205.0,3317.07317073,-34.58714,-58.38489
24018,Guido 1600,Retiro,185.0,3324.32432432,-34.5919397,-58.3876928
24019,Guido 1600,Retiro,180.0,3416.66666667,-34.5919397,-58.3876928
24020,Av Alvear 1800,Recoleta,210.0,2619.04761905,-34.5872773,-58.3898089
24021,Avenida Gaona 2000,Caballito,69.0,1666.66666667,-34.6124913,-58.4557139
24022,Avenida Gaona 2000,Caballito,65.0,1921.53846154,-34.6124913,-58.4557139
24023,Av. Santa Fe 1400,Barrio Norte,140.0,2107.14285714,-34.5958712,-58.3869985
24024,Av. Del Libertador 7300,Nuñez,65.0,2846.15384615,-34.5462827,-58.4581996
24026,Mendez De Andes 400,Caballito,65.0,2076.92307692,-34.6174913,-58.4538733
24027,Av Juan B Justo 3500,Flores,65.0,1692.30769231,-27.57934,-60.72282
24028,Juan B Ambrosetti 200,Caballito,140.0,2000.0,-34.6157528,-58.4364397
24029,Av Luis Maria Campos 1300,Belgrano,165.0,2545.45454545,-34.5648512,-58.4412182
24030,J F Kennedy 2800,Palermo Chico - Palermo,474.0,2911.39240506,-34.57443,-58.41859
24031,Sarandi 1200,San Cristobal,70.0,1571.42857143,-34.6227259,-58.3936449
24032,Avenida Dorrego 900,Chacarita,30.0,2266.66666667,-34.5909572,-58.4469373
24033,Jaramillo 2800,Nuñez,60.0,1816.66666667,-34.5475666,-58.4676782
24034,Ciudad De La Paz 700,Belgrano,47.0,2319.14893617,-34.5718009,-58.4457659
24035,Ciudad De La Paz 700,Belgrano,45.0,2311.11111111,-34.5718009,-58.4457659
24038,Besares 2300,Nuñez,44.0,2840.90909091,-34.5447321,-58.469592
24039,Av Cordoba Al 5300,Palermo,26.0,2769.23076923,-31.37627,-64.14887
24040,Cuba 3100,Belgrano,120.0,1833.33333333,-34.5519828,-58.4632537
24041,Cuba 3100,Belgrano,70.0,2071.42857143,-34.5519828,-58.4632537
24042,Celestino Vidal 4300,Nuñez,103.0,1990.29126214,-34.556,-58.46747
24043,Arenales 3200,Barrio Norte,140.0,3357.14285714,-34.5888775,-58.4087991
24044,Arenales 3200,Barrio Norte,71.0,2112.67605634,-34.5888775,-58.4087991
24045,General Jose Gervasio Artigas 5300,Villa Pueyrredón,92.0,1619.56521739,-34.5788719,-58.5020179
24046,General Jose Gervasio Artigas 5300,Villa Pueyrredón,56.0,1950.0,-34.5788719,-58.5020179
24047,General Jose Gervasio Artigas 5300,Villa Pueyrredón,34.0,1950.0,-34.5788719,-58.5020179
24048,Cabildo 500,Belgrano,100.0,1.11,-38.9714557,-68.0550264
24050,Dr Luis Belaustegui 1400,Caballito,38.0,1565.78947368,-34.6070738,-58.4594839
24051,Avenida Scalabrini Ortiz 1400,Palermo Soho - Palermo,37.0,2513.51351351,-34.5921731,-58.4271159
24053,Triunvirato 3600,Villa Urquiza,58.0,2068.96551724,-34.5739681,-58.4867315
24055,"Mitre, Bartolome 2500",San Nicolás,42.0,22327.7380952,-33.33426,-60.22249
24056,Catamarca 200,San Cristobal,34.0,1705.88235294,-34.625444,-58.4031511
24058,Dr. Jose Modesto Giuffra 300,San Telmo,74.0,1621.62162162,-34.6179049,-58.3700595
24059,Sanchez De Bustamante 800,Abasto,102.0,1323.52941176,-34.6012369,-58.4141549
24060,Virrey Del Pino 3500,Belgrano,80.0,2250.0,-34.5732921,-58.4656174
24061,Defensa 500,San Telmo,92.0,1880.43478261,-34.623042,-58.3712832
24062,Avenida Rivadavia 8000,Floresta,88.0,1227.27272727,-34.6327452,-58.476518
24064,Avenida Rivadavia 8000,Floresta,38.0,1789.47368421,-34.6327452,-58.476518
24066,Directorio 3900,Flores,54.0,2129.62962963,-32.9977545,-60.6466663
24067,"Alvear, Marcelo T. De 2000",Barrio Norte,86.0,1627.90697674,-32.94426,-60.65486
24068,"Alvear, Marcelo T. De 2000",Barrio Norte,105.0,2000.0,-32.94426,-60.65486
24069,Ayacucho 500,Balvanera,66.0,1666.66666667,-34.6033919,-58.3955239
24070,Ayacucho 500,Balvanera,42.0,2857.14285714,-34.6033919,-58.3955239
24071,"Mitre, Bartolome 1300",San Nicolás,61.0,1786.8852459,-34.6076747,-58.384752
24072,"Mitre, Bartolome 1300",San Nicolás,125.0,1256.0,-34.6076747,-58.384752
24073,Gavilan 1100,Flores,111.0,2072.07207207,-34.6171229,-58.4654309
24074,Wenceslao Villafane 1400,Barracas,46.0,1956.52173913,-34.6349409,-58.3719189
24075,Teodoro Garcia 2400,Belgrano,42.0,2714.28571429,-34.5694754,-58.4454493
24077,Teodoro Garcia 2400,Belgrano,70.0,2214.28571429,-34.5694754,-58.4454493
24079,Avenida Entre Rios 100,Monserrat,32.0,2125.0,-34.6102362,-58.3917169
24083,Marcelo T De Alvear 1400,Barrio Norte,230.0,1782.60869565,-34.597161,-58.3869073
24084,Avellaneda 2500,Flores,67.0,1761.19402985,-36.0049329,-59.1223644
24085,Caracas 400,Flores,57.0,1614.03508772,-34.6250367,-58.4627583
24086,Caracas 400,Flores,74.0,1594.59459459,-34.6250367,-58.4627583
24087,Gregorio De Laferrere 2700,Flores,40.0,1625.0,-34.6380879,-58.4612019
24088,Bartolome Mitre 2300,San Cristobal,52.0,1692.30769231,-33.0118099,-61.04956
24089,Pte. Jose E. Uriburu 200,Balvanera,166.0,1192.77108434,-34.6074157,-58.3980004
24090,Maipu 500,Centro / Microcentro,46.0,1956.52173913,-31.4114506,-64.1774902
24091,Av. Cabildo 4300,Nuñez,58.0,2155.17241379,-34.5490096,-58.4680298
24092,Av. Santa Fe 2800,Barrio Norte,170.0,1876.47058824,-34.5927498,-58.4060688
24093,Av. Santa Fe 2800,Barrio Norte,365.0,1602.73972603,-34.5927498,-58.4060688
24094,Av. Santa Fe 2800,Barrio Norte,175.0,2000.0,-34.5927498,-58.4060688
24095,Doctor Romulo Naon 3800,Saavedra,42.0,1976.19047619,-34.55453,-58.48292
24097,Humboldt 1600,Palermo Hollywood - Palermo,43.0,2302.3255814,-34.5856237,-58.4364909
24098,Baigorria 5100,Villa Devoto,60.0,2000.0,-34.61424,-58.50889
24099,Valentin Gomez 2800,Once,65.0,1515.38461538,-32.87219,-60.7026
24101,Valentin Gomez 2800,Once,60.0,1531.66666667,-32.87219,-60.7026
24103,Moreno 2500,Congreso,40.0,1625.0,-32.76213,-60.73825
24104,Avenida Belgrano 3700,Almagro,89.0,1235.95505618,-34.6159149,-58.4182789
24105,Jose Pedro Varela 200,Flores,45.0,2266.66666667,-34.6319247,-58.4643465
24106,Avenida Directorio 600,Caballito,52.0,2115.38461538,-34.63,-58.44725
24107,Avenida Directorio 600,Caballito,96.0,2604.16666667,-34.63,-58.44725
24108,Remedios Escalada De San Martin 4500,Velez Sarsfield,48.0,1666.66666667,-34.62708,-58.49497
24109,Juncal 2300,Barrio Norte,138.0,2065.2173913,-34.5922279,-58.3998649
24110,Juncal 2300,Barrio Norte,37.0,3648.64864865,-34.5922279,-58.3998649
24111,Juncal 2300,Barrio Norte,109.0,3165.13761468,-34.5922279,-58.3998649
